SYMBOL	ENTREZID	GENENAME	469Siglec9minus	469Siglec9plus	474Siglec9minus	474Siglec9plus	475Siglec9minus	475Siglec9plus	477Siglec9minus	477Siglec9plus	483Siglec9minus	483Siglec9plus	485Siglec9minus	485Siglec9plus
MIR6511B2	102465985	microRNA 6511b-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR6512	102465255	microRNA 6512	0	0	0	0	0	0	0	0	0	0	0	0
MIR6513	102465256	microRNA 6513	0	0	1	0	0	0	0	0	0	0	0	0
MIR6514	102465257	microRNA 6514	0	0	0	0	0	0	0	0	0	0	0	0
MIR6515	102466659	microRNA 6515	0	0	0	0	0	0	0	0	0	0	0	0
MIR6516	102466864	microRNA 6516	0	0	0	0	0	0	0	0	0	0	0	0
MIR652	724022	microRNA 652	0	0	0	0	0	0	0	0	0	0	0	0
MIR653	724023	microRNA 653	0	0	0	0	0	0	0	0	0	0	0	0
MIR654	724024	microRNA 654	0	0	0	0	0	0	0	0	0	0	0	0
MIR655	724025	microRNA 655	0	0	0	0	0	1	0	0	0	0	0	0
MIR656	724026	microRNA 656	0	0	0	0	0	0	0	0	0	0	0	0
MIR657	724027	microRNA 657	0	0	0	0	0	0	0	0	0	0	0	0
MIR658	724028	microRNA 658	0	0	0	0	0	0	0	0	0	0	0	0
MIR659	724029	microRNA 659	0	0	0	0	0	27	0	0	51	0	0	0
MIR660	724030	microRNA 660	0	0	0	0	0	0	0	0	0	0	0	0
MIR661	724031	microRNA 661	0	0	0	0	0	0	0	0	0	0	0	0
MIR662	724032	microRNA 662	0	2	0	0	0	0	0	0	0	0	0	0
MIR663A	724033	microRNA 663a	0	0	0	0	0	0	0	0	0	0	0	0
MIR663AHG	284801	MIR663A host gene	0	0	0	0	0	0	0	0	0	0	0	0
MIR663B	100313824	microRNA 663b	0	0	0	0	0	0	0	1	0	0	0	0
MIR664A	100302234	microRNA 664a	0	0	0	0	0	0	0	0	0	0	0	0
MIR664B	100847052	microRNA 664b	0	0	0	0	0	0	0	0	0	0	0	0
MIR665	100126315	microRNA 665	0	0	0	0	0	0	0	0	0	0	0	0
MIR668	768214	microRNA 668	0	0	0	0	0	0	0	0	0	0	0	0
MIR670	100313777	microRNA 670	0	0	0	0	0	0	0	0	0	0	0	0
MIR670HG	100507261	MIR670 host gene	0	0	0	0	0	0	3	0	0	0	0	0
MIR671	768213	microRNA 671	0	0	0	0	0	0	0	0	0	0	0	0
MIR6715A	102466189	microRNA 6715a	0	0	0	0	0	0	0	0	0	0	0	0
MIR6715B	102465427	microRNA 6715b	0	0	0	0	0	0	0	0	0	0	0	0
MIR6716	102466719	microRNA 6716	0	0	0	0	0	0	0	0	0	0	0	0
MIR6717	102465428	microRNA 6717	0	0	0	0	0	0	0	0	0	0	0	0
MIR6718	102465430	microRNA 6718	0	0	0	0	0	0	0	0	0	0	0	0
MIR6719	102465974	microRNA 6719	0	0	0	0	0	0	0	0	0	0	0	0
MIR6720	102466720	microRNA 6720	0	0	0	0	0	0	0	0	0	0	0	0
MIR6721	102466190	microRNA 6721	0	0	0	0	0	0	0	0	0	0	0	0
MIR6722	102465431	microRNA 6722	0	0	0	0	0	0	0	0	0	0	0	0
MIR6723	102465432	microRNA 6723	0	0	0	0	0	0	0	0	0	1	0	0
MIR6724-1	102465433	microRNA 6724-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR6724-2	103504727	microRNA 6724-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR6724-3	103504739	microRNA 6724-3	0	0	0	0	0	0	0	0	0	0	0	0
MIR6724-4	103504733	microRNA 6724-4	0	0	0	0	0	0	0	0	0	0	0	0
MIR6726	102465434	microRNA 6726	0	0	0	0	0	0	0	0	0	0	0	0
MIR6727	102465435	microRNA 6727	0	0	0	0	0	0	0	0	0	0	0	0
MIR6728	102465436	microRNA 6728	0	0	0	0	0	0	0	0	0	0	0	0
MIR6729	102466982	microRNA 6729	0	0	0	0	0	0	0	0	0	0	0	0
MIR6730	102466722	microRNA 6730	0	0	0	0	0	0	0	0	0	0	0	0
MIR6731	102465437	microRNA 6731	12	106	0	0	0	0	0	0	11	1	0	1085
MIR6732	102465438	microRNA 6732	0	0	0	0	0	0	0	0	0	0	0	0
MIR6733	102465439	microRNA 6733	0	0	0	0	0	0	0	0	0	0	0	0
MIR6734	102466723	microRNA 6734	0	0	0	0	0	0	0	0	0	0	0	0
MIR6735	102465440	microRNA 6735	0	0	0	0	0	0	0	0	0	0	0	0
MIR6736	102466191	microRNA 6736	0	0	0	0	0	0	0	0	0	0	0	0
MIR6737	102465441	microRNA 6737	0	0	0	0	0	0	0	0	0	0	0	0
MIR6738	102465442	microRNA 6738	0	0	0	0	0	0	0	0	0	0	0	0
MIR6739	102466724	microRNA 6739	0	0	0	0	0	0	0	0	0	0	0	0
MIR6740	102465443	microRNA 6740	0	0	0	0	0	0	0	0	0	0	0	0
MIR6741	102466270	microRNA 6741	0	0	0	0	0	0	0	0	0	0	0	0
MIR6742	102465444	microRNA 6742	0	0	0	0	0	0	0	0	0	0	0	0
MIR6743	102465445	microRNA 6743	0	0	0	0	0	0	0	0	0	0	0	0
MIR6744	102466725	microRNA 6744	0	0	0	0	0	0	0	0	0	0	0	0
MIR6745	102466726	microRNA 6745	0	0	0	0	0	0	0	0	0	0	0	0
MIR6746	102465446	microRNA 6746	0	0	0	0	0	0	0	0	0	0	0	0
MIR6747	102465447	microRNA 6747	0	0	129	0	0	0	0	0	0	0	0	0
MIR6748	102465448	microRNA 6748	0	0	0	0	9	0	0	0	0	0	0	0
MIR6749	102466727	microRNA 6749	0	0	0	0	0	0	0	0	0	0	0	0
MIR675	100033819	microRNA 675	0	0	0	0	0	0	0	0	0	0	0	0
MIR6750	102466192	microRNA 6750	0	0	0	0	0	0	0	0	0	0	0	0
MIR6751	102465449	microRNA 6751	0	0	0	0	0	0	0	0	0	0	0	0
MIR6752	102465450	microRNA 6752	0	0	0	0	0	0	0	0	0	0	0	0
MIR6753	102465451	microRNA 6753	0	0	0	0	0	0	0	0	0	0	0	0
MIR6754	102466728	microRNA 6754	0	0	0	0	0	0	0	0	0	0	0	0
MIR6755	102465452	microRNA 6755	0	83	0	0	0	0	0	0	0	0	0	0
MIR6756	102465453	microRNA 6756	0	0	0	0	0	0	0	0	0	0	0	0
MIR6757	102466193	microRNA 6757	0	0	0	0	0	0	0	0	0	0	0	0
MIR6758	102465454	microRNA 6758	0	0	0	0	0	0	0	0	0	0	0	0
MIR6759	102466729	microRNA 6759	0	0	0	0	0	0	0	0	0	0	0	0
MIR676	100500887	microRNA 676	0	0	0	0	0	0	0	0	0	0	0	0
MIR6760	102465455	microRNA 6760	0	0	0	0	0	0	0	0	0	0	0	0
MIR6761	102465456	microRNA 6761	0	0	0	0	0	0	0	0	0	0	0	0
MIR6762	102465457	microRNA 6762	77	0	0	0	0	0	0	0	0	0	0	0
MIR6763	102465975	microRNA 6763	0	0	0	0	0	0	0	0	0	0	0	0
MIR6764	102466730	microRNA 6764	0	0	0	0	0	0	0	0	0	0	0	0
MIR6765	102465458	microRNA 6765	0	0	0	0	0	0	0	0	0	0	0	0
MIR6766	102466983	microRNA 6766	0	8	0	0	0	0	0	0	0	0	0	0
MIR6767	102465459	microRNA 6767	0	0	0	0	0	0	0	0	0	0	0	0
MIR6768	102465460	microRNA 6768	0	0	0	0	0	0	0	0	0	0	0	0
MIR6769A	102466731	microRNA 6769a	0	0	0	0	0	0	0	0	0	0	0	0
MIR6769B	102466202	microRNA 6769b	0	0	0	0	0	0	0	0	0	0	0	0
MIR6770-1	102465461	microRNA 6770-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR6770-2	102465908	microRNA 6770-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR6770-3	102466259	microRNA 6770-3	0	0	0	0	0	0	0	0	0	0	0	0
MIR6771	102465462	microRNA 6771	0	0	0	0	0	0	0	0	0	0	0	0
MIR6772	102465463	microRNA 6772	0	0	0	0	0	0	0	0	0	0	0	0
MIR6773	102466194	microRNA 6773	0	0	0	0	0	0	0	0	0	0	0	0
MIR6774	102466732	microRNA 6774	0	0	0	0	0	0	0	0	0	0	0	0
MIR6775	102465464	microRNA 6775	0	52	0	0	0	0	0	0	0	0	0	0
MIR6776	102465465	microRNA 6776	0	0	0	0	0	0	0	0	0	0	0	0
MIR6777	102465466	microRNA 6777	0	0	0	0	0	0	0	0	0	0	0	0
MIR6778	102466733	microRNA 6778	0	0	0	0	0	0	0	0	0	0	0	0
MIR6779	102465467	microRNA 6779	0	0	0	0	0	0	0	0	0	0	0	0
MIR6780A	102466195	microRNA 6780a	0	0	0	0	0	0	0	0	0	0	0	0
MIR6780B	102466746	microRNA 6780b	0	0	0	0	0	0	0	0	0	0	0	0
MIR6781	102465468	microRNA 6781	0	0	0	0	0	0	0	0	0	0	0	0
MIR6782	102465469	microRNA 6782	0	0	0	0	0	0	0	0	0	0	0	0
MIR6783	102466734	microRNA 6783	0	0	0	0	0	0	0	0	0	0	0	0
MIR6784	102465470	microRNA 6784	0	0	0	0	8	0	0	0	0	0	0	0
MIR6785	102466911	microRNA 6785	0	0	0	0	0	0	0	0	0	0	0	0
MIR6786	102465471	microRNA 6786	0	0	0	0	0	0	0	0	0	0	0	0
MIR6787	102465472	microRNA 6787	0	0	0	0	0	0	0	0	0	0	0	0
MIR6788	102466735	microRNA 6788	0	0	0	0	0	0	0	0	0	0	0	0
MIR6789	102466736	microRNA 6789	0	0	0	0	0	0	0	0	0	0	0	0
MIR6790	102465473	microRNA 6790	0	0	0	0	0	0	0	0	0	0	0	0
MIR6791	102465474	microRNA 6791	0	0	0	0	0	0	0	0	0	0	0	0
MIR6792	102465475	microRNA 6792	0	0	0	0	0	0	0	0	0	0	0	0
MIR6793	102466737	microRNA 6793	0	0	0	0	0	0	0	0	0	0	0	0
MIR6794	102466196	microRNA 6794	0	0	0	0	0	0	0	0	0	0	0	0
MIR6795	102465476	microRNA 6795	0	0	0	0	0	0	0	0	0	0	0	0
MIR6796	102465477	microRNA 6796	0	0	0	0	0	0	0	0	0	0	0	0
MIR6797	102465478	microRNA 6797	0	0	0	0	0	0	0	0	0	0	0	0
MIR6798	102466738	microRNA 6798	0	0	0	0	0	0	0	0	0	0	0	0
MIR6799	102465479	microRNA 6799	0	0	0	0	0	0	0	0	0	0	0	0
MIR6800	102465480	microRNA 6800	0	0	0	0	0	0	0	0	0	0	0	0
MIR6801	102466984	microRNA 6801	0	0	0	0	0	0	0	0	0	0	0	0
MIR6802	102465481	microRNA 6802	0	0	0	0	0	0	0	0	0	0	0	0
MIR6803	102466739	microRNA 6803	0	0	0	0	0	0	0	0	0	0	0	0
MIR6804	102465482	microRNA 6804	0	0	0	0	0	0	0	0	0	0	0	0
MIR6805	102465483	microRNA 6805	0	0	0	0	0	0	0	0	0	0	0	0
MIR6806	102465484	microRNA 6806	0	0	0	0	0	0	0	0	0	0	0	0
MIR6807	102465976	microRNA 6807	0	0	0	0	0	0	0	0	0	0	0	0
MIR6808	102466740	microRNA 6808	0	0	0	0	0	0	0	0	0	0	0	0
MIR6809	102465485	microRNA 6809	0	0	0	0	0	0	0	0	0	0	0	0
MIR6810	102466197	microRNA 6810	0	0	0	0	0	0	0	0	0	0	0	0
MIR6811	102465486	microRNA 6811	0	0	0	0	0	0	0	0	0	0	0	0
MIR6812	102465487	microRNA 6812	0	0	0	0	0	0	0	0	0	0	0	0
MIR6813	102466741	microRNA 6813	0	0	0	0	0	0	0	0	0	0	0	0
MIR6814	102465488	microRNA 6814	0	0	0	0	0	0	0	0	0	0	0	0
MIR6815	102465489	microRNA 6815	0	0	0	0	0	0	0	0	0	0	0	0
MIR6816	102465490	microRNA 6816	0	0	0	0	0	0	0	0	0	0	0	0
MIR6817	102466198	microRNA 6817	0	0	0	0	0	0	0	0	0	0	0	0
MIR6818	102466742	microRNA 6818	0	0	0	200	0	0	0	0	0	0	0	0
MIR6819	102465491	microRNA 6819	0	0	0	0	0	0	0	0	0	0	0	0
MIR6820	102465492	microRNA 6820	0	0	0	0	0	0	0	0	0	0	0	0
MIR6821	102465493	microRNA 6821	0	0	0	0	0	0	0	0	0	0	0	0
MIR6822	102466743	microRNA 6822	0	0	0	0	0	0	0	0	0	0	0	0
MIR6823	102465494	microRNA 6823	0	0	0	0	0	0	0	0	0	0	0	0
MIR6824	102465495	microRNA 6824	0	0	0	0	0	0	0	0	0	0	0	0
MIR6825	102466199	microRNA 6825	0	0	0	0	0	0	0	0	0	0	642	0
MIR6826	102465496	microRNA 6826	0	0	0	0	0	0	0	0	0	0	0	0
MIR6827	102466744	microRNA 6827	0	0	0	0	0	0	0	0	0	0	0	0
MIR6828	102465497	microRNA 6828	0	0	0	0	0	0	0	0	0	0	0	0
MIR6829	102465977	microRNA 6829	0	0	0	0	0	0	0	0	0	0	0	0
MIR6830	102465498	microRNA 6830	0	0	0	0	0	0	0	0	0	0	0	0
MIR6831	102465499	microRNA 6831	0	0	0	0	0	0	0	0	0	0	0	0
MIR6832	102466745	microRNA 6832	0	0	0	0	0	0	0	0	0	0	0	0
MIR6833	102465500	microRNA 6833	0	0	0	0	0	0	0	0	0	0	0	2
MIR6834	102465501	microRNA 6834	0	0	0	0	0	0	0	0	0	0	0	0
MIR6835	102465502	microRNA 6835	0	0	0	0	0	0	0	0	0	0	0	0
MIR6836	102465503	microRNA 6836	0	0	0	0	0	0	0	0	0	0	0	0
MIR6837	102466985	microRNA 6837	0	0	0	0	0	0	0	0	0	0	0	0
MIR6838	102465504	microRNA 6838	0	0	0	0	0	0	0	0	0	0	0	0
MIR6839	102465505	microRNA 6839	0	0	0	0	0	0	0	0	0	0	0	0
MIR6840	102466747	microRNA 6840	0	0	0	0	0	0	0	0	0	0	0	0
MIR6841	102465506	microRNA 6841	0	0	0	0	0	0	0	0	0	0	0	0
MIR6842	102465507	microRNA 6842	0	63	0	0	0	0	0	0	0	0	0	0
MIR6843	102465508	microRNA 6843	0	0	0	0	0	0	0	0	0	0	0	0
MIR6844	102466200	microRNA 6844	0	0	0	0	0	0	0	0	0	0	0	0
MIR6845	102466748	microRNA 6845	0	0	0	0	0	0	0	0	0	0	0	0
MIR6846	102465509	microRNA 6846	0	0	0	0	0	0	0	0	0	0	0	0
MIR6847	102465510	microRNA 6847	0	0	0	0	0	0	0	0	0	0	0	0
MIR6848	102465511	microRNA 6848	0	0	0	0	0	0	0	0	0	0	0	0
MIR6849	102466749	microRNA 6849	0	0	0	0	0	0	0	0	0	0	0	0
MIR6850	102465978	microRNA 6850	0	0	0	0	0	0	0	0	0	0	0	0
MIR6851	102465512	microRNA 6851	0	0	0	0	0	0	0	0	0	0	0	0
MIR6852	102465513	microRNA 6852	0	0	0	0	0	0	0	0	0	0	0	0
MIR6853	102466201	microRNA 6853	0	0	0	0	0	0	0	0	0	0	0	0
MIR6854	102465514	microRNA 6854	0	0	0	0	0	0	0	0	0	0	0	0
MIR6855	102466750	microRNA 6855	0	0	0	0	0	0	0	0	0	0	0	0
MIR6856	102465515	microRNA 6856	0	0	0	0	0	0	0	0	0	0	0	0
MIR6857	102465516	microRNA 6857	0	0	0	0	0	0	0	0	0	0	0	0
MIR6858	102465517	microRNA 6858	0	0	0	0	0	0	0	0	0	0	0	0
MIR6859-1	102466751	microRNA 6859-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR6859-2	102465909	microRNA 6859-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR6859-3	102465910	microRNA 6859-3	0	0	0	0	0	0	0	0	0	0	0	0
MIR6859-4	103504738	microRNA 6859-4	0	0	0	0	0	0	0	0	0	0	0	0
MIR6860	102465518	microRNA 6860	0	0	0	0	0	0	0	0	0	0	0	0
MIR6861	102465519	microRNA 6861	0	0	0	0	0	0	0	0	0	0	0	0
MIR6862-1	102465520	microRNA 6862-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR6862-2	102465907	microRNA 6862-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR6863	102466752	microRNA 6863	0	0	0	0	0	0	0	0	0	0	0	0
MIR6864	102465521	microRNA 6864	0	0	0	0	0	0	0	0	0	0	0	0
MIR6865	102465522	microRNA 6865	0	0	0	0	0	0	0	0	0	0	0	0
MIR6866	102466986	microRNA 6866	0	0	0	0	0	0	0	0	0	0	0	0
MIR6867	102465523	microRNA 6867	0	0	0	0	0	0	0	0	0	0	0	0
MIR6868	102466753	microRNA 6868	0	0	0	0	0	0	0	0	0	0	0	0
MIR6869	102465524	microRNA 6869	0	0	0	0	0	0	0	0	0	0	0	0
MIR6870	102465525	microRNA 6870	0	0	0	0	0	0	0	0	0	0	0	0
MIR6871	102466912	microRNA 6871	0	0	0	0	0	0	0	0	0	0	0	0
MIR6872	102465526	microRNA 6872	0	0	0	0	0	0	0	0	0	0	0	0
MIR6873	102466754	microRNA 6873	0	0	0	0	0	0	0	0	0	0	0	0
MIR6874	102466203	microRNA 6874	0	52	89	0	0	0	0	0	0	0	0	0
MIR6875	102466755	microRNA 6875	0	0	0	0	0	0	0	0	0	0	0	0
MIR6876	102465527	microRNA 6876	0	0	0	0	0	0	0	0	0	0	0	0
MIR6877	102465528	microRNA 6877	0	0	0	0	0	0	0	0	0	0	0	0
MIR6878	102465529	microRNA 6878	0	0	0	0	0	0	0	0	0	0	0	0
MIR6879	102466756	microRNA 6879	0	0	0	0	0	0	0	0	0	0	0	0
MIR6880	102466204	microRNA 6880	0	0	0	0	0	0	0	0	0	0	0	0
MIR6881	102465530	microRNA 6881	0	0	0	0	0	0	0	0	0	0	0	0
MIR6882	102465531	microRNA 6882	0	0	0	0	0	0	0	0	0	0	0	0
MIR6883	102465532	microRNA 6883	0	0	0	0	222	0	0	0	0	0	0	0
MIR6884	102466757	microRNA 6884	0	0	0	0	0	0	0	0	0	0	0	0
MIR6885	102465533	microRNA 6885	0	0	0	0	0	0	0	0	0	0	0	0
MIR6886	102465534	microRNA 6886	0	0	0	0	0	0	0	0	0	0	0	0
MIR6887	102466205	microRNA 6887	0	0	0	0	0	0	0	0	0	0	0	0
MIR6888	102465535	microRNA 6888	0	0	0	0	0	0	0	0	0	0	0	0
MIR6889	102466758	microRNA 6889	0	0	0	0	0	0	0	0	0	2	0	0
MIR6890	102465536	microRNA 6890	0	0	0	0	0	0	0	0	0	0	0	0
MIR6891	102465537	microRNA 6891	0	1	0	0	0	0	0	0	0	0	0	0
MIR6892	102465538	microRNA 6892	0	0	0	0	0	0	0	0	0	0	0	0
MIR6893	102466271	microRNA 6893	0	0	0	0	0	0	0	0	0	0	0	0
MIR6894	102466759	microRNA 6894	0	0	0	0	0	0	0	0	0	0	0	0
MIR6895	102465539	microRNA 6895	0	0	0	0	0	0	0	0	0	0	0	0
MIR7-1	407043	microRNA 7-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR7-2	407044	microRNA 7-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR7-3	407045	microRNA 7-3	0	0	0	0	0	0	0	0	0	0	0	0
MIR7-3HG	284424	MIR7-3 host gene	0	0	0	0	0	0	0	0	0	0	0	0
MIR708	100126333	microRNA 708	0	0	0	0	0	0	0	0	0	0	0	0
MIR7106	102466222	microRNA 7106	0	0	0	0	0	0	0	0	0	0	0	0
MIR7107	102465665	microRNA 7107	0	0	0	0	0	0	0	0	0	0	0	0
MIR7108	102466806	microRNA 7108	0	0	0	0	0	0	0	0	0	0	0	0
MIR7109	102465666	microRNA 7109	0	0	0	0	0	0	0	0	0	0	0	0
MIR711	100313843	microRNA 711	0	0	0	0	0	0	0	0	0	0	0	0
MIR7110	102465667	microRNA 7110	0	0	0	0	0	0	0	0	0	0	0	0
MIR7111	102465668	microRNA 7111	0	0	0	0	0	0	0	0	0	0	0	0
MIR7112	102465906	microRNA 7112	0	0	7	0	0	0	0	0	0	0	0	0
MIR7113	102465669	microRNA 7113	0	0	0	0	0	0	0	0	0	0	0	0
MIR7114	102466223	microRNA 7114	0	0	0	0	0	0	0	0	0	0	0	0
MIR7150	102465688	microRNA 7150	0	0	0	0	0	0	0	0	0	0	0	0
MIR7151	102466814	microRNA 7151	0	0	0	0	0	0	0	0	0	0	0	0
MIR7152	102465689	microRNA 7152	0	0	0	0	0	0	0	0	0	0	0	0
MIR7153	102465690	microRNA 7153	0	0	0	0	0	0	0	0	0	0	0	0
MIR7154	102465691	microRNA 7154	0	0	0	0	0	0	0	0	0	0	0	0
MIR7155	102466815	microRNA 7155	0	0	0	0	0	0	0	0	0	0	0	0
MIR7156	102466995	microRNA 7156	0	0	0	0	0	0	0	0	0	0	0	0
MIR7157	102465692	microRNA 7157	0	0	0	0	0	0	0	0	0	0	0	0
MIR7158	102465693	microRNA 7158	0	0	0	0	0	0	0	0	0	0	0	0
MIR7159	102466816	microRNA 7159	0	0	0	0	0	0	0	0	0	0	0	0
MIR7160	102465695	microRNA 7160	0	0	0	0	0	0	0	0	0	0	0	0
MIR7161	102465694	microRNA 7161	3	0	0	0	36	0	0	0	415	0	1349	0
MIR7162	102466227	microRNA 7162	0	0	0	0	0	0	0	0	0	0	0	0
MIR718	100313781	microRNA 718	0	0	0	0	0	0	0	0	0	0	0	0
MIR744	100126313	microRNA 744	0	1	0	0	0	0	0	0	0	1	710	0
MIR7515	102466235	microRNA 7515	0	0	0	0	0	0	0	0	0	0	0	0
MIR7515HG	102800314	MIR7515 host gene	0	0	0	0	0	0	0	0	0	0	0	0
MIR758	768212	microRNA 758	0	0	0	0	0	0	0	0	0	0	0	0
MIR759	100313778	microRNA 759	0	0	0	0	0	0	0	0	0	0	0	0
MIR760	100126348	microRNA 760	0	0	0	0	0	0	0	0	0	0	0	0
MIR761	100313892	microRNA 761	0	0	0	0	0	0	0	0	0	0	0	0
MIR762	100313837	microRNA 762	0	0	0	0	0	0	0	0	0	0	0	0
MIR762HG	101928736	MIR762 host gene	177	57	0	0	0	119	0	0	0	0	0	0
MIR764	100313838	microRNA 764	0	0	0	0	0	0	0	0	0	0	0	0
MIR7641-1	102465752	microRNA 7641-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR7641-2	102465753	microRNA 7641-2	261	0	0	3	95	0	0	0	258	0	0	0
MIR765	768220	microRNA 765	0	0	0	0	0	0	0	0	0	0	0	0
MIR766	768218	microRNA 766	411	0	1	9	0	384	1	0	0	0	1	0
MIR767	768215	microRNA 767	0	0	0	0	0	0	0	0	0	0	0	0
MIR769	768217	microRNA 769	0	0	0	0	0	0	0	0	0	0	0	0
MIR770	768222	microRNA 770	0	0	0	0	0	0	0	0	0	0	0	0
MIR7702	102465800	microRNA 7702	0	0	0	0	0	0	0	0	0	0	0	0
MIR7703	102465801	microRNA 7703	0	0	0	0	0	0	0	0	0	0	0	0
MIR7704	102465802	microRNA 7704	0	0	0	0	0	0	0	0	0	0	0	0
MIR7705	102466854	microRNA 7705	0	0	0	0	0	0	0	0	0	0	0	0
MIR7706	102465803	microRNA 7706	0	0	0	0	0	0	0	0	0	0	0	0
MIR7843	102465832	microRNA 7843	0	0	0	0	0	0	0	0	0	0	0	0
MIR7844	102465834	microRNA 7844	0	0	0	0	0	0	0	0	0	0	0	0
MIR7845	102465835	microRNA 7845	0	0	0	0	0	0	0	0	0	0	0	0
MIR7846	102465836	microRNA 7846	0	0	0	0	0	0	0	0	0	0	0	0
MIR7847	102465993	microRNA 7847	0	0	0	0	0	0	0	0	0	0	0	0
MIR7848	102466865	microRNA 7848	0	206	0	0	0	0	0	0	0	0	0	0
MIR7849	102465837	microRNA 7849	0	0	0	0	0	0	0	0	0	0	0	0
MIR7850	102465838	microRNA 7850	0	0	0	0	0	0	0	0	0	0	0	0
MIR7851	102467003	microRNA 7851	0	0	0	0	0	0	0	0	0	0	0	0
MIR7852	102465839	microRNA 7852	0	0	0	0	0	0	0	0	0	0	0	0
MIR7853	102466866	microRNA 7853	0	0	0	0	0	0	0	0	0	0	0	0
MIR7854	102465840	microRNA 7854	12	0	0	0	0	0	0	0	0	0	0	0
MIR7855	102465841	microRNA 7855	0	0	0	0	0	0	0	0	0	0	0	0
MIR7856	102465842	microRNA 7856	0	3	0	0	0	0	0	0	0	0	0	0
MIR7973-1	102466250	microRNA 7973-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR7973-2	102465855	microRNA 7973-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR7974	102465856	microRNA 7974	0	0	0	0	0	0	0	0	0	0	0	0
MIR7975	102466872	microRNA 7975	0	0	0	0	0	0	0	0	0	0	0	0
MIR7976	102465857	microRNA 7976	0	0	0	0	0	0	0	0	0	0	0	0
MIR7977	102465858	microRNA 7977	0	0	0	0	0	0	0	0	0	0	0	0
MIR7978	102465859	microRNA 7978	0	0	0	0	0	0	0	0	0	0	0	0
MIR802	768219	microRNA 802	0	0	0	0	0	0	0	0	0	0	0	0
MIR8052	102466873	microRNA 8052	0	0	0	0	0	0	0	0	0	0	0	0
MIR8053	102467004	microRNA 8053	0	0	0	0	0	0	0	0	0	0	0	0
MIR8054	102465860	microRNA 8054	0	1	0	0	0	0	1	0	0	5	0	0
MIR8055	102465861	microRNA 8055	0	0	0	0	0	0	0	0	0	0	0	0
MIR8056	102465862	microRNA 8056	0	0	0	0	0	0	0	0	0	0	0	0
MIR8057	102466874	microRNA 8057	0	0	0	0	0	0	0	0	0	0	0	0
MIR8058	102465863	microRNA 8058	0	0	0	0	0	0	0	0	0	0	0	0
MIR8059	102466918	microRNA 8059	0	0	0	0	0	0	0	0	0	0	0	0
MIR8060	102465864	microRNA 8060	0	0	0	0	0	0	0	0	0	0	0	0
MIR8061	102466251	microRNA 8061	0	0	0	0	0	0	0	0	0	0	0	0
MIR8062	102465865	microRNA 8062	0	0	0	0	0	0	0	0	0	0	0	0
MIR8063	102466875	microRNA 8063	0	0	0	0	0	0	0	0	0	0	0	0
MIR8064	102465866	microRNA 8064	0	150	0	0	0	0	0	281	0	0	0	0
MIR8065	102465867	microRNA 8065	0	0	0	0	0	0	0	0	0	0	0	0
MIR8066	102465868	microRNA 8066	0	0	0	0	0	0	0	0	0	0	0	0
MIR8067	102465869	microRNA 8067	0	0	0	0	0	0	0	0	0	0	0	0
MIR8068	102466876	microRNA 8068	0	85	0	0	0	0	0	0	0	0	0	0
MIR8069-1	102466252	microRNA 8069-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR8069-2	103504736	microRNA 8069-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR8070	102465870	microRNA 8070	0	0	0	0	0	0	0	0	0	0	0	0
MIR8071-1	102465871	microRNA 8071-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR8071-2	102466889	microRNA 8071-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR8072	102466877	microRNA 8072	59	224	150	482	1	3	0	95	1	242	0	0
MIR8073	102465872	microRNA 8073	0	0	0	0	0	0	0	0	0	0	0	0
MIR8074	102465873	microRNA 8074	0	0	0	0	0	0	0	0	0	0	0	0
MIR8075	102465874	microRNA 8075	0	0	0	0	0	0	0	0	0	0	0	0
MIR8076	102466253	microRNA 8076	0	0	0	0	0	0	0	0	0	0	0	0
MIR8077	102465875	microRNA 8077	0	0	0	0	0	0	0	0	0	0	0	0
MIR8078	102466878	microRNA 8078	0	0	0	5	0	0	0	0	0	0	0	0
MIR8079	102465876	microRNA 8079	0	0	0	0	0	0	0	0	0	0	0	0
MIR8080	102465877	microRNA 8080	0	0	0	0	0	0	0	0	0	0	0	0
MIR8081	102465995	microRNA 8081	0	0	0	0	0	0	0	0	0	0	0	0
MIR8082	102465878	microRNA 8082	0	0	0	0	0	0	0	0	0	0	0	0
MIR8083	102466879	microRNA 8083	0	0	0	0	0	0	0	0	0	0	0	0
MIR8084	102467005	microRNA 8084	0	0	0	0	0	0	0	0	0	0	0	0
